paper_id,source,url/doi,retrieved_date,license_note
https://openalex.org/W4405782334,openalex,https://doi.org/10.3390/admsci15010006,2026-05-06,cc-by
https://openalex.org/W4405800273,openalex,https://doi.org/10.1002/tqem.70019,2026-05-06,cc-by
https://openalex.org/W4405802757,openalex,https://doi.org/10.1016/j.egyr.2024.12.043,2026-05-06,cc-by
https://openalex.org/W4405816309,openalex,https://doi.org/10.1007/s44279-024-00147-7,2026-05-06,cc-by-nc-nd
https://openalex.org/W4405828840,openalex,https://doi.org/10.1007/s44279-024-00144-w,2026-05-06,cc-by-nc-nd
https://openalex.org/W4405843556,openalex,https://doi.org/10.1016/j.rser.2024.115296,2026-05-06,
https://openalex.org/W4405853100,openalex,https://doi.org/10.1038/s41598-024-82063-w,2026-05-06,cc-by-nc-nd
https://openalex.org/W4405913228,openalex,https://doi.org/10.1111/gcb.70015,2026-05-06,cc-by-nc-nd
https://openalex.org/W4405916414,openalex,https://doi.org/10.1002/bse.4108,2026-05-06,cc-by
https://openalex.org/W4405921482,openalex,https://doi.org/10.3390/su17010227,2026-05-06,cc-by
https://openalex.org/W4405927534,openalex,https://doi.org/10.1016/j.apenergy.2024.125222,2026-05-06,cc-by-nc-nd
https://openalex.org/W4405951086,openalex,https://doi.org/10.1002/sd.3338,2026-05-06,cc-by
https://openalex.org/W4405953736,openalex,https://doi.org/10.1371/journal.pone.0312671,2026-05-06,cc-by
https://openalex.org/W4405955651,openalex,https://doi.org/10.1111/jofi.13412,2026-05-06,cc-by
https://openalex.org/W4405968325,openalex,https://doi.org/10.3390/w17010076,2026-05-06,cc-by
https://openalex.org/W4405968645,openalex,https://doi.org/10.3390/agronomy15010076,2026-05-06,cc-by
https://openalex.org/W4405974951,openalex,https://doi.org/10.3390/pr13010069,2026-05-06,cc-by
https://openalex.org/W4405977783,openalex,https://doi.org/10.3390/su17010250,2026-05-06,cc-by
https://openalex.org/W4405986553,openalex,https://doi.org/10.1002/bse.4120,2026-05-06,
https://openalex.org/W4406002976,openalex,https://doi.org/10.1111/jscm.12337,2026-05-06,cc-by-nc
https://openalex.org/W4406011718,openalex,https://doi.org/10.1186/s44316-024-00023-w,2026-05-06,cc-by
https://openalex.org/W4406017883,openalex,https://doi.org/10.1126/science.adq8396,2026-05-06,
https://openalex.org/W4406020784,openalex,https://doi.org/10.1007/s42773-024-00397-0,2026-05-06,cc-by
https://openalex.org/W4406033664,openalex,https://doi.org/10.1093/ce/zkae112,2026-05-06,cc-by-nc
https://openalex.org/W4406035467,openalex,https://doi.org/10.3390/su17010297,2026-05-06,cc-by
https://openalex.org/W4406041598,openalex,https://doi.org/10.3389/fenvs.2024.1513204,2026-05-06,cc-by
https://openalex.org/W4406041651,openalex,https://doi.org/10.3389/fsufs.2024.1523678,2026-05-06,cc-by
https://openalex.org/W4406044302,openalex,https://doi.org/10.1002/sd.3341,2026-05-06,cc-by
https://openalex.org/W4406050062,openalex,https://doi.org/10.53703/001c.126636,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406061193,openalex,https://doi.org/10.1038/s41467-024-55715-8,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406062330,openalex,https://doi.org/10.1016/j.jaccpubpol.2024.107280,2026-05-06,cc-by
https://openalex.org/W4406083277,openalex,https://doi.org/10.3389/fphar.2024.1497668,2026-05-06,cc-by
https://openalex.org/W4406084560,openalex,https://doi.org/10.1093/inteam/vjae031,2026-05-06,cc-by-nc
https://openalex.org/W4406086350,openalex,https://doi.org/10.3390/su17010326,2026-05-06,cc-by
https://openalex.org/W4406087135,openalex,https://doi.org/10.1007/s44246-024-00178-1,2026-05-06,cc-by
https://openalex.org/W4406089420,openalex,https://doi.org/10.1007/s44279-024-00149-5,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406089743,openalex,https://doi.org/10.1016/j.aej.2024.12.078,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406092332,openalex,https://doi.org/10.1016/j.nbt.2025.01.002,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406101616,openalex,https://doi.org/10.1002/smm2.1326,2026-05-06,cc-by
https://openalex.org/W4406102779,openalex,https://doi.org/10.3390/en18010196,2026-05-06,cc-by
https://openalex.org/W4406111061,openalex,https://doi.org/10.1002/adma.202416733,2026-05-06,cc-by-nc
https://openalex.org/W4406112179,openalex,https://doi.org/10.1002/adma.202413096,2026-05-06,cc-by
https://openalex.org/W4406114174,openalex,https://doi.org/10.1039/d4cc05967k,2026-05-06,cc-by-nc
https://openalex.org/W4406122560,openalex,https://doi.org/10.1002/eom2.12511,2026-05-06,cc-by
https://openalex.org/W4406124194,openalex,https://doi.org/10.3390/su17020399,2026-05-06,cc-by
https://openalex.org/W4406125350,openalex,https://doi.org/10.36956/rwae.v6i1.1441,2026-05-06,cc-by-nc
https://openalex.org/W4406137756,openalex,https://doi.org/10.1109/access.2025.3526888,2026-05-06,cc-by
https://openalex.org/W4406151165,openalex,https://doi.org/10.3390/world6010010,2026-05-06,cc-by
https://openalex.org/W4406188193,openalex,https://doi.org/10.1002/adma.202415787,2026-05-06,cc-by
https://openalex.org/W4406202718,openalex,https://doi.org/10.1016/j.irfa.2025.103923,2026-05-06,cc-by
https://openalex.org/W4406205835,openalex,https://doi.org/10.1038/s41598-025-85358-8,2026-05-06,cc-by
https://openalex.org/W4406212508,openalex,https://doi.org/10.1093/ce/zkae106,2026-05-06,cc-by-nc
https://openalex.org/W4406219310,openalex,https://doi.org/10.3390/su17020454,2026-05-06,cc-by
https://openalex.org/W4406227200,openalex,https://doi.org/10.1039/d4gc03802a,2026-05-06,
https://openalex.org/W4406231998,openalex,https://doi.org/10.3390/jmmp9010018,2026-05-06,cc-by
https://openalex.org/W4406240732,openalex,https://doi.org/10.1016/j.rser.2025.115331,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406243331,openalex,https://doi.org/10.3390/en18020287,2026-05-06,cc-by
https://openalex.org/W4406267647,openalex,https://doi.org/10.35784/preko.6691,2026-05-06,cc-by
https://openalex.org/W4406270757,openalex,https://doi.org/10.1002/pls2.10171,2026-05-06,cc-by
https://openalex.org/W4406297486,openalex,https://doi.org/10.34013/ijscot.v3i02.1601,2026-05-06,cc-by-sa
https://openalex.org/W4406310298,openalex,https://doi.org/10.1016/j.sftr.2025.100445,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406324475,openalex,https://doi.org/10.1016/j.rineng.2025.104000,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406325954,openalex,https://doi.org/10.1016/j.apenergy.2025.125296,2026-05-06,cc-by
https://openalex.org/W4406327081,openalex,https://doi.org/10.1007/s43621-025-00809-6,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406330029,openalex,https://doi.org/10.3390/su17020539,2026-05-06,cc-by
https://openalex.org/W4406334246,openalex,https://doi.org/10.3390/plants14020191,2026-05-06,cc-by
https://openalex.org/W4406336840,openalex,https://doi.org/10.1017/wat.2024.16,2026-05-06,cc-by
https://openalex.org/W4406337650,openalex,https://doi.org/10.1002/gch2.202400267,2026-05-06,cc-by
https://openalex.org/W4406339093,openalex,https://doi.org/10.3390/applmicrobiol5010006,2026-05-06,cc-by
https://openalex.org/W4406342028,openalex,https://doi.org/10.1016/j.resconrec.2025.108124,2026-05-06,cc-by
https://openalex.org/W4406360838,openalex,https://doi.org/10.70322/ism.2025.10002,2026-05-06,cc-by
https://openalex.org/W4406362337,openalex,https://doi.org/10.1186/s12934-024-02638-0,2026-05-06,cc-by
https://openalex.org/W4406369703,openalex,https://doi.org/10.3390/futuretransp5010008,2026-05-06,cc-by
https://openalex.org/W4406370120,openalex,https://doi.org/10.1186/s42055-024-00102-w,2026-05-06,cc-by
https://openalex.org/W4406389820,openalex,https://doi.org/10.1016/j.enconman.2025.119511,2026-05-06,cc-by
https://openalex.org/W4406400071,openalex,https://doi.org/10.3390/buildings15020230,2026-05-06,cc-by
https://openalex.org/W4406401409,openalex,https://doi.org/10.1038/s41893-024-01503-7,2026-05-06,cc-by
https://openalex.org/W4406404742,openalex,https://doi.org/10.30935/jdet/15860,2026-05-06,cc-by
https://openalex.org/W4406408419,openalex,https://doi.org/10.1016/j.ijhydene.2025.01.134,2026-05-06,cc-by
https://openalex.org/W4406411754,openalex,https://doi.org/10.1016/j.ese.2025.100526,2026-05-06,cc-by
https://openalex.org/W4406418922,openalex,https://doi.org/10.1016/j.desal.2025.118575,2026-05-06,cc-by
https://openalex.org/W4406429465,openalex,https://doi.org/10.3390/su17020657,2026-05-06,cc-by
https://openalex.org/W4406429519,openalex,https://doi.org/10.3390/su17020650,2026-05-06,cc-by
https://openalex.org/W4406435604,openalex,https://doi.org/10.3390/su17020687,2026-05-06,cc-by
https://openalex.org/W4406455097,openalex,https://doi.org/10.1016/j.envpol.2025.125706,2026-05-06,cc-by
https://openalex.org/W4406464252,openalex,https://doi.org/10.3390/w17020238,2026-05-06,cc-by
https://openalex.org/W4406471207,openalex,https://doi.org/10.1002/cplu.202400643,2026-05-06,cc-by
https://openalex.org/W4406485301,openalex,https://doi.org/10.58557/(ijeh).v5i1.290,2026-05-06,cc-by-sa
https://openalex.org/W4406530498,openalex,https://doi.org/10.1186/s40538-025-00729-7,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406547916,openalex,https://doi.org/10.1039/d4va00378k,2026-05-06,cc-by
https://openalex.org/W4406548380,openalex,https://doi.org/10.1016/j.resconrec.2025.108129,2026-05-06,cc-by
https://openalex.org/W4406554433,openalex,https://doi.org/10.1016/j.trd.2025.104592,2026-05-06,cc-by
https://openalex.org/W4406571979,openalex,https://doi.org/10.1016/j.nxsust.2025.100105,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406583498,openalex,https://doi.org/10.58496/bjiot/2025/001,2026-05-06,cc-by
https://openalex.org/W4406605570,openalex,https://doi.org/10.1111/jfpe.70035,2026-05-06,cc-by
https://openalex.org/W4406606317,openalex,https://doi.org/10.1016/j.stae.2025.100099,2026-05-06,cc-by
https://openalex.org/W4406613872,openalex,https://doi.org/10.1016/j.rineng.2025.104089,2026-05-06,cc-by
https://openalex.org/W4406614180,openalex,https://doi.org/10.1016/j.jatrs.2024.100056,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406662706,openalex,https://doi.org/10.1007/s43621-024-00754-w,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406674651,openalex,https://doi.org/10.3390/su17030823,2026-05-06,cc-by
https://openalex.org/W4406686323,openalex,https://doi.org/10.3390/su17020789,2026-05-06,cc-by
https://openalex.org/W4406688091,openalex,https://doi.org/10.3390/su17030874,2026-05-06,cc-by
https://openalex.org/W4406689050,openalex,https://doi.org/10.1007/s43621-025-00837-2,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406703564,openalex,https://doi.org/10.3390/microorganisms13020233,2026-05-06,cc-by
https://openalex.org/W4406703739,openalex,https://doi.org/10.1016/j.resenv.2025.100192,2026-05-06,cc-by
https://openalex.org/W4406715346,openalex,https://doi.org/10.1021/acs.iecr.4c02618,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406716396,openalex,https://doi.org/10.1002/smll.202411478,2026-05-06,cc-by
https://openalex.org/W4406724930,openalex,https://doi.org/10.1007/s11846-025-00840-x,2026-05-06,cc-by
https://openalex.org/W4406731851,openalex,https://doi.org/10.1016/j.sftr.2025.100461,2026-05-06,cc-by
https://openalex.org/W4406732768,openalex,https://doi.org/10.1016/j.cartre.2025.100471,2026-05-06,cc-by
https://openalex.org/W4406738987,openalex,https://doi.org/10.3390/nu17030412,2026-05-06,cc-by
https://openalex.org/W4406768186,openalex,https://doi.org/10.1177/01445987251314504,2026-05-06,cc-by
https://openalex.org/W4406778824,openalex,https://doi.org/10.1007/s43621-024-00711-7,2026-05-06,cc-by
https://openalex.org/W4406780167,openalex,https://doi.org/10.3390/robotics14020009,2026-05-06,cc-by
https://openalex.org/W4406781736,openalex,https://doi.org/10.3390/md23020056,2026-05-06,cc-by
https://openalex.org/W4406797892,openalex,https://doi.org/10.1016/j.rser.2025.115415,2026-05-06,cc-by
https://openalex.org/W4406820231,openalex,https://doi.org/10.1038/s41598-025-87796-w,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406828525,openalex,https://doi.org/10.1016/j.rser.2025.115390,2026-05-06,cc-by
https://openalex.org/W4406834168,openalex,https://doi.org/10.1016/j.risk.2025.100011,2026-05-06,cc-by
https://openalex.org/W4406852567,openalex,https://doi.org/10.1016/j.rineng.2025.104160,2026-05-06,cc-by
https://openalex.org/W4406859352,openalex,https://doi.org/10.1016/j.nxsust.2025.100108,2026-05-06,cc-by-nc
https://openalex.org/W4406861159,openalex,https://doi.org/10.2166/wcc.2025.560,2026-05-06,cc-by
https://openalex.org/W4406865467,openalex,https://doi.org/10.3390/molecules30030563,2026-05-06,cc-by
https://openalex.org/W4406866034,openalex,https://doi.org/10.1016/j.cis.2025.103414,2026-05-06,cc-by
https://openalex.org/W4406868562,openalex,https://doi.org/10.3390/su17031040,2026-05-06,cc-by
https://openalex.org/W4406891429,openalex,https://doi.org/10.1038/s41467-025-56076-6,2026-05-06,cc-by
https://openalex.org/W4406892988,openalex,https://doi.org/10.1007/s10668-024-05810-z,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406924595,openalex,https://doi.org/10.1007/s43621-024-00572-0,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406924807,openalex,https://doi.org/10.1002/sd.3373,2026-05-06,cc-by
https://openalex.org/W4406929887,openalex,https://doi.org/10.1038/s41598-025-87233-y,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406934390,openalex,https://doi.org/10.1016/j.hazadv.2025.100619,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406951447,openalex,https://doi.org/10.1021/acs.jafc.4c11610,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406954814,openalex,https://doi.org/10.1007/s43621-024-00631-6,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406963506,openalex,https://doi.org/10.37394/23202.2024.23.46,2026-05-06,
https://openalex.org/W4406991296,openalex,https://doi.org/10.1186/s12302-025-01059-z,2026-05-06,cc-by-nc-nd
https://openalex.org/W4406996777,openalex,https://doi.org/10.3390/aerospace12020100,2026-05-06,cc-by
https://openalex.org/W4407020962,openalex,https://doi.org/10.1038/s41467-024-53956-1,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407029031,openalex,https://doi.org/10.30574/wjarr.2025.25.1.0319,2026-05-06,cc-by
https://openalex.org/W4407032219,openalex,https://doi.org/10.1038/s44264-025-00047-3,2026-05-06,cc-by
https://openalex.org/W4407037252,openalex,https://doi.org/10.3390/app15031462,2026-05-06,cc-by
https://openalex.org/W4407071446,openalex,https://doi.org/10.1016/j.clet.2025.100905,2026-05-06,cc-by-nc
https://openalex.org/W4407078587,openalex,https://doi.org/10.1038/s41467-025-56656-6,2026-05-06,cc-by
https://openalex.org/W4407085333,openalex,https://doi.org/10.3389/fphar.2024.1496792,2026-05-06,cc-by
https://openalex.org/W4407088722,openalex,https://doi.org/10.3390/compounds5010004,2026-05-06,cc-by
https://openalex.org/W4407090170,openalex,https://doi.org/10.1016/j.uncres.2025.100149,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407104252,openalex,https://doi.org/10.1038/s42949-025-00191-2,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407105457,openalex,https://doi.org/10.1155/er/6300225,2026-05-06,cc-by
https://openalex.org/W4407139393,openalex,https://doi.org/10.3390/su17031250,2026-05-06,cc-by
https://openalex.org/W4407141767,openalex,https://doi.org/10.1038/s41598-025-87985-7,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407145209,openalex,https://doi.org/10.1007/s00289-025-05659-w,2026-05-06,cc-by
https://openalex.org/W4407146417,openalex,https://doi.org/10.31436/jif.v10i.521,2026-05-06,cc-by-nc
https://openalex.org/W4407157168,openalex,https://doi.org/10.7200/esicm.56.345,2026-05-06,cc-by
https://openalex.org/W4407171679,openalex,https://doi.org/10.1016/j.bamboo.2025.100127,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407172331,openalex,https://doi.org/10.1016/j.jclepro.2025.144942,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407177610,openalex,https://doi.org/10.30574/ijsra.2025.14.2.0334,2026-05-06,cc-by
https://openalex.org/W4407189781,openalex,https://doi.org/10.3390/su17031303,2026-05-06,cc-by
https://openalex.org/W4407223422,openalex,https://doi.org/10.3390/en18030748,2026-05-06,cc-by
https://openalex.org/W4407240711,openalex,https://doi.org/10.3390/su17041371,2026-05-06,cc-by
https://openalex.org/W4407242149,openalex,https://doi.org/10.1126/sciadv.ads0217,2026-05-06,cc-by-nc
https://openalex.org/W4407251669,openalex,https://doi.org/10.1016/j.heliyon.2025.e42514,2026-05-06,cc-by
https://openalex.org/W4407252856,openalex,https://doi.org/10.1080/00130095.2024.2445530,2026-05-06,
https://openalex.org/W4407264528,openalex,https://doi.org/10.1016/j.heliyon.2025.e42558,2026-05-06,cc-by
https://openalex.org/W4407268591,openalex,https://doi.org/10.1007/s11356-025-35885-8,2026-05-06,cc-by
https://openalex.org/W4407279237,openalex,https://doi.org/10.3390/en18040760,2026-05-06,cc-by
https://openalex.org/W4407320128,openalex,https://doi.org/10.1016/j.ceja.2025.100715,2026-05-06,cc-by
https://openalex.org/W4407349119,openalex,https://doi.org/10.1002/smll.202411444,2026-05-06,cc-by-nc
https://openalex.org/W4407353911,openalex,https://doi.org/10.3390/agriculture15040377,2026-05-06,cc-by
https://openalex.org/W4407359338,openalex,https://doi.org/10.1186/s40008-025-00347-4,2026-05-06,cc-by
https://openalex.org/W4407364452,openalex,https://doi.org/10.26794/2308-944x-2024-12-4-6-28,2026-05-06,cc-by
https://openalex.org/W4407366934,openalex,https://doi.org/10.1021/acsabm.4c01563,2026-05-06,cc-by
https://openalex.org/W4407382914,openalex,https://doi.org/10.1080/27658511.2025.2464388,2026-05-06,cc-by
https://openalex.org/W4407386703,openalex,https://doi.org/10.1016/j.sftr.2025.100490,2026-05-06,cc-by-nc
https://openalex.org/W4407394560,openalex,https://doi.org/10.1007/s44347-025-00014-8,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407406806,openalex,https://doi.org/10.3390/agronomy15020451,2026-05-06,cc-by
https://openalex.org/W4407409800,openalex,https://doi.org/10.31181/sor21202527,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407412214,openalex,https://doi.org/10.3390/plants14040554,2026-05-06,cc-by
https://openalex.org/W4407426049,openalex,https://doi.org/10.1016/j.ese.2025.100541,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407429674,openalex,https://doi.org/10.1016/j.cities.2025.105799,2026-05-06,cc-by
https://openalex.org/W4407461917,openalex,https://doi.org/10.1016/j.ugj.2025.02.003,2026-05-06,cc-by
https://openalex.org/W4407480090,openalex,https://doi.org/10.1038/s41598-025-86464-3,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407503222,openalex,https://doi.org/10.1007/s41062-025-01906-1,2026-05-06,cc-by
https://openalex.org/W4407552106,openalex,https://doi.org/10.3390/su17041537,2026-05-06,cc-by
https://openalex.org/W4407559639,openalex,https://doi.org/10.1039/d4ra07277d,2026-05-06,cc-by
https://openalex.org/W4407560003,openalex,https://doi.org/10.1186/s11671-025-04213-x,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407561902,openalex,https://doi.org/10.1021/acssuschemeng.4c09289,2026-05-06,cc-by
https://openalex.org/W4407562904,openalex,https://doi.org/10.1016/j.esr.2025.101642,2026-05-06,cc-by
https://openalex.org/W4407585345,openalex,https://doi.org/10.3390/tourhosp6010029,2026-05-06,cc-by
https://openalex.org/W4407597486,openalex,https://doi.org/10.1016/j.rineng.2025.104349,2026-05-06,cc-by
https://openalex.org/W4407599523,openalex,https://doi.org/10.1016/j.ibusrev.2025.102418,2026-05-06,cc-by
https://openalex.org/W4407622901,openalex,https://doi.org/10.1016/j.jafr.2025.101743,2026-05-06,cc-by-nc
https://openalex.org/W4407630357,openalex,https://doi.org/10.1007/s44378-025-00037-4,2026-05-06,cc-by
https://openalex.org/W4407631254,openalex,https://doi.org/10.1016/j.jik.2025.100674,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407637452,openalex,https://doi.org/10.1097/md.0000000000041535,2026-05-06,cc-by
https://openalex.org/W4407640729,openalex,https://doi.org/10.1016/j.wmb.2025.02.004,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407647837,openalex,https://doi.org/10.1108/jec-04-2024-0074,2026-05-06,cc-by
https://openalex.org/W4407662335,openalex,https://doi.org/10.1038/s43016-025-01125-y,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407663122,openalex,https://doi.org/10.3390/horticulturae11020212,2026-05-06,cc-by
https://openalex.org/W4407665060,openalex,https://doi.org/10.3390/su17041628,2026-05-06,cc-by
https://openalex.org/W4407684817,openalex,https://doi.org/10.1016/j.stae.2025.100103,2026-05-06,cc-by
https://openalex.org/W4407694155,openalex,https://doi.org/10.1007/s44279-025-00159-x,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407695321,openalex,https://doi.org/10.1016/j.spc.2025.02.011,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407715195,openalex,https://doi.org/10.1038/s41598-025-90040-0,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407719057,openalex,https://doi.org/10.1038/s41467-025-57028-w,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407720926,openalex,https://doi.org/10.1016/j.jik.2025.100671,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407744590,openalex,https://doi.org/10.3390/su17041748,2026-05-06,cc-by
https://openalex.org/W4407752500,openalex,https://doi.org/10.1007/s42773-024-00411-5,2026-05-06,cc-by
https://openalex.org/W4407756201,openalex,https://doi.org/10.1002/adma.202415961,2026-05-06,cc-by
https://openalex.org/W4407761600,openalex,https://doi.org/10.3390/su17051801,2026-05-06,cc-by
https://openalex.org/W4407782921,openalex,https://doi.org/10.3390/buildings15050657,2026-05-06,cc-by
https://openalex.org/W4407788551,openalex,https://doi.org/10.1016/j.multra.2025.100210,2026-05-06,cc-by
https://openalex.org/W4407802080,openalex,https://doi.org/10.1016/j.esci.2025.100394,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407835186,openalex,https://doi.org/10.1016/j.progpolymsci.2025.101934,2026-05-06,cc-by
https://openalex.org/W4407837382,openalex,https://doi.org/10.1021/accountsmr.4c00359,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407840262,openalex,https://doi.org/10.3390/microorganisms13030485,2026-05-06,cc-by
https://openalex.org/W4407852400,openalex,https://doi.org/10.1007/s44351-025-00011-z,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407852658,openalex,https://doi.org/10.1016/j.envc.2025.101109,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407867137,openalex,https://doi.org/10.1016/j.jafr.2025.101762,2026-05-06,cc-by
https://openalex.org/W4407868407,openalex,https://doi.org/10.1007/s44187-025-00318-5,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407870591,openalex,https://doi.org/10.3390/polym17050603,2026-05-06,cc-by
https://openalex.org/W4407890046,openalex,https://doi.org/10.4236/jep.2025.162003,2026-05-06,cc-by
https://openalex.org/W4407894549,openalex,https://doi.org/10.9734/jeai/2025/v47i23281,2026-05-06,
https://openalex.org/W4407903423,openalex,https://doi.org/10.3390/su17051932,2026-05-06,cc-by
https://openalex.org/W4407911271,openalex,https://doi.org/10.1007/s43621-025-00895-6,2026-05-06,cc-by-nc-nd
https://openalex.org/W4407943126,openalex,https://doi.org/10.3390/agronomy15030565,2026-05-06,cc-by
https://openalex.org/W4407948928,openalex,https://doi.org/10.1097/ms9.0000000000002976,2026-05-06,cc-by
https://openalex.org/W4407953660,openalex,https://doi.org/10.1016/j.atech.2025.100848,2026-05-06,cc-by-nc
https://openalex.org/W4407964563,openalex,https://doi.org/10.3390/buildings15050765,2026-05-06,cc-by
https://openalex.org/W4407973845,openalex,https://doi.org/10.3390/su17051996,2026-05-06,cc-by
https://openalex.org/W4408000382,openalex,https://doi.org/10.3390/su17052043,2026-05-06,cc-by
https://openalex.org/W4408002086,openalex,https://doi.org/10.1016/j.iref.2025.104011,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408004177,openalex,https://doi.org/10.1016/j.isci.2025.112114,2026-05-06,cc-by
https://openalex.org/W4408016918,openalex,https://doi.org/10.1126/science.adn9388,2026-05-06,
https://openalex.org/W4408020585,openalex,https://doi.org/10.1016/j.nbt.2025.02.007,2026-05-06,cc-by
https://openalex.org/W4408053985,openalex,https://doi.org/10.1016/j.igd.2025.100221,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408062267,openalex,https://doi.org/10.1038/s41598-025-90187-w,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408074228,openalex,https://doi.org/10.18331/brj2025.12.1.3,2026-05-06,cc-by
https://openalex.org/W4408078631,openalex,https://doi.org/10.1007/s43621-025-00934-2,2026-05-06,cc-by
https://openalex.org/W4408107152,openalex,https://doi.org/10.1016/j.jspr.2025.102611,2026-05-06,cc-by
https://openalex.org/W4408118165,openalex,https://doi.org/10.3390/en18051231,2026-05-06,cc-by
https://openalex.org/W4408122429,openalex,https://doi.org/10.3390/nano15050390,2026-05-06,cc-by
https://openalex.org/W4408123009,openalex,https://doi.org/10.1016/j.jafr.2025.101788,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408127592,openalex,https://doi.org/10.1007/s10725-025-01294-7,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408129646,openalex,https://doi.org/10.1016/j.isci.2025.112157,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408152631,openalex,https://doi.org/10.3390/su17052233,2026-05-06,cc-by
https://openalex.org/W4408176939,openalex,https://doi.org/10.1016/j.horiz.2025.100137,2026-05-06,cc-by
https://openalex.org/W4408186744,openalex,https://doi.org/10.3390/pr13030764,2026-05-06,cc-by
https://openalex.org/W4408196754,openalex,https://doi.org/10.1038/s44296-024-00047-3,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408200601,openalex,https://doi.org/10.3390/ijerph22030382,2026-05-06,cc-by
https://openalex.org/W4408201975,openalex,https://doi.org/10.1016/j.spc.2025.03.002,2026-05-06,cc-by
https://openalex.org/W4408203713,openalex,https://doi.org/10.1039/d5gc00424a,2026-05-06,cc-by
https://openalex.org/W4408207000,openalex,https://doi.org/10.3389/frai.2025.1566197,2026-05-06,cc-by
https://openalex.org/W4408217859,openalex,https://doi.org/10.1038/s44264-025-00050-8,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408218335,openalex,https://doi.org/10.3390/su17052281,2026-05-06,cc-by
https://openalex.org/W4408218756,openalex,https://doi.org/10.3390/su17052250,2026-05-06,cc-by
https://openalex.org/W4408219679,openalex,https://doi.org/10.3390/urbansci9030072,2026-05-06,cc-by
https://openalex.org/W4408223800,openalex,https://doi.org/10.1021/acs.chemrev.4c00808,2026-05-06,cc-by
https://openalex.org/W4408225702,openalex,https://doi.org/10.3390/macromol5010011,2026-05-06,cc-by
https://openalex.org/W4408265703,openalex,https://doi.org/10.1186/s44316-025-00025-2,2026-05-06,cc-by-nc-nd
https://openalex.org/W4408267892,openalex,https://doi.org/10.1186/s12934-025-02685-1,2026-05-06,cc-by
https://openalex.org/W4408277695,openalex,https://doi.org/10.3390/su17062417,2026-05-06,cc-by
https://openalex.org/W4408298463,openalex,https://doi.org/10.54660/.ijmrge.2025.6.2.196-203,2026-05-06,
https://openalex.org/W4408300692,openalex,https://doi.org/10.1016/j.clcb.2025.100145,2026-05-06,cc-by
https://openalex.org/W4408307825,openalex,https://doi.org/10.1111/jifm.12238,2026-05-06,
